802.88
799.16
826.83
829.54
833.58
832.5
822.62
825.97
836.23
851.95
825.35
831.6
817.82
821.42
825.11
776.09
846.61
799.54
834.11
814.43
819.36
803.72
827.11
809.55
815.97
832.53
850.62
832.43
818.53
791.04
842.76
864.52
842.11
790.11
810.26
802.41
808.2
792.51
810.33
779.61
807.09
803.95
822.86
819.37
843.73
764.28
797.65
801.97
812.11
822.22
725.23
708.85
706.36
748.97
706.56
732.28
727.94
733.99
707.2
725.99
729.88
744.67
751.82
719.04
743.24
702.41
725.07
749.46
718.81
690.47
689.77
699.12
720.01
717.55
722.14
745.32
725.13
695.22
703.61
739.87
701.38
694.03
731.93
764.13
727.84
678.03
726.3
747.37
709.71
727.33
736.4
684.43
711.6
737.97
722.77
704.39
723.66
757.06
753.63
662.39
811.83
783.14
814.26
823.93
806.22
769.16
805.79
855.93
827.3
808.53
829.26
795.07
850.98
819.5
794.23
806.91
804.35
820.18
803.16
833.22
793.86
813.71
782.21
808.52
795.78
803.52
814.27
829.14
828.38
821.18
770.01
824.2
768.24
786.11
834.16
840.77
799.52
802.69
796.61
823.89
800.19
836.97
777.51
806.32
801.11
816.71
832.6
809.32
779.26
799.34
990.72
959.08
963.32
947
986.27
968.39
974.33
920.29
976.36
1020
962.12
974.67
955.67
936.46
951.65
952.63
1032.9
940.76
1005.6
1012.6
976.73
988.04
992.13
975.19
951.3
999.86
988.1
941.99
915.91
894.75
1008.1
951.01
983.78
940.44
934.89
959.54
956.77
972.12
1035
923.91
1008.2
969.09
965.59
980.93
929.46
997.67
960.58
981.33
932.88
948.45
781.92
849.68
846.67
783.06
827.14
816.43
842.47
847.81
810.41
837.54
799.3
804.01
804.28
868.85
864.52
819.28
835.37
799.23
826.06
860.78
813.26
815.91
855.39
854.09
796.65
848.8
833.49
765.16
793.16
842.58
846.29
827.06
855.13
819.89
816.24
777.06
818.54
829.2
810.66
829.45
831.96
835.84
812.57
861.8
818.89
860.41
817.38
816.02
824.7
835.87
942.41
969.28
950.62
935.1
949.05
940.6
943.26
924.16
932.9
988.36
904.01
903.95
929.35
935.2
907.87
971.07
1009.9
975.6
940.5
926.15
898.75
921.13
930.07
920.12
966.68
930.76
932.34
913.44
927.4
959.43
901.29
952.12
973.24
898.47
920.44
952.62
884.36
995.47
944.69
906.58
940.72
920.84
963.94
960.09
936.16
962.89
964.84
922.71
945.28
937.92
