11.246521940590515,-0.030597639266857917,0.07088912625471336,802.88
10.904445299073569,-0.023755915287489687,-0.49655873412256013,799.16
13.369520322151056,0.008935778017255149,0.8498598760224149,826.83
13.265329688916601,0.04721682469668267,1.0483383725097823,829.54
11.254287417174,-0.043927709071491426,-0.005229807782441375,833.58
12.240068938517012,-0.004948209158428177,0.7254765198760486,832.5
13.08164269752625,-0.03251258137567824,0.47919021929769834,822.62
12.63609217445817,-0.015841941175022713,0.3539446614783955,825.97
13.15701791763834,-0.017351197632421895,0.7458086648449067,836.23
12.040603883143417,-0.0009146440900745113,0.6876575608383793,851.95
10.211525956176008,-0.021082964008959575,-0.6581178321520218,825.35
11.55113958562082,-0.011486237281375555,0.7343226783117112,831.6
12.654972448423967,-0.024966617811048017,0.4273755757756738,817.82
12.03693290435522,-0.05103987899408544,0.37264876207431913,821.42
12.39976970216819,-0.04163897606971315,0.3810294220230097,825.11
11.424242374160736,-0.02522647056701891,-0.20076484377150955,776.09
12.884827538157984,-0.011625180229411638,0.9302420534614729,846.61
11.122260434937797,-0.027340736395561976,-0.10002108926696733,799.54
12.694953574579449,-0.017765612739261347,0.13131413835533898,834.11
11.513989655734587,-0.007698488927411748,-0.37193542991978124,814.43
11.470111847088022,-0.023027778504463373,0.04360555816551041,819.36
12.25232279228822,-0.004223642467233921,0.32588313867432445,803.72
11.770375440417055,-0.012508002823666167,0.48504115755363847,827.11
11.931775227604444,-0.029099903790908,0.22707182101621703,809.55
11.19448196956605,0.0231178348282224,0.3505178405065397,815.97
12.53189375468913,-0.011803232287219302,0.5541821292282378,832.53
13.593398857482127,-0.02481962699954063,1.2080423695268685,850.62
12.752749190283964,-0.02545008660027472,0.5218012041690264,832.43
11.838935457095086,0.03609524009239429,0.23166505137731622,818.53
11.439939615294287,-0.009383476992447064,-0.1501780651032869,791.04
13.206258387248889,-0.03286366262150102,1.216243455643264,842.76
13.465760265720727,-0.01100823249435906,1.1709938362489942,864.52
12.51486079555539,0.034191902923176296,0.6701722074331036,842.11
10.548823120187368,0.0014801473364594493,-0.49984043136680667,790.11
11.456324169298219,-0.03110224521200996,-0.2276253882969782,810.26
12.06028173844152,-0.0017861569939445453,0.4400906243686933,802.41
11.263207788831963,-0.004964995095558611,0.1554767123880777,808.2
10.775133114610675,0.020395833486709803,-0.7006480655534953,792.51
11.128776964145022,-0.029824079470772438,-0.16095759802733622,810.33
12.00297186123898,-0.021015719415306982,0.27078688624734737,779.61
12.908276036133481,-0.01009582283850163,0.26853304255522986,807.09
11.016616942294627,-0.02638692107975276,-0.2237739758178643,803.95
11.20865173765953,-0.006804270024097674,0.2373747138741459,822.86
11.915850364047312,-0.023635154783715397,-0.24652529585637667,819.37
11.996207844407444,0.012361958002104902,0.4606393017847716,843.73
10.671402413086568,-0.014042760257222005,-0.7592668371001275,764.28
12.020847326282954,-0.020355422125760397,-0.17256137759392592,797.65
13.109513707439927,-0.015156322155447412,0.34617214039032035,801.97
11.739084557572047,-0.05132820147294627,0.12351900399652292,812.11
12.023150716594662,-0.03826535699323846,-0.0022380790387857615,822.22
-6.336370938738671,-0.02811197139873395,-1.8829147856720698,725.23
-6.731901220222179,0.03051919718239264,-2.2530090532240963,708.85
-6.967029806772079,0.08032537649882515,-2.35070119347164,706.36
-6.172537520821165,-0.001977762547060897,-1.3823084650643722,748.97
-6.366805102512229,-0.020566711515253217,-2.825193229468277,706.56
-7.099227853200631,-0.02222322065045402,-1.8687690342209498,732.28
-6.772870438282143,-0.0044852544149859746,-2.3738413984047275,727.94
-6.845139024354086,0.009572888692708705,-2.5589068435973124,733.99
-6.505149561559145,-0.024635323169426706,-2.910165345511737,707.2
-6.862664895626573,-0.008465537367030181,-2.5261177893475866,725.99
-6.982363787447916,-0.018381850159961678,-2.770869730582435,729.88
-6.398171338379387,-0.02786354020943792,-1.6176166578973497,744.67
-6.459096883780171,-0.025169322135234685,-1.8420492587037733,751.82
-6.9733313021443015,-0.07270726699495013,-3.148757600364166,719.04
-6.396917030458102,-0.011508706849988509,-2.1326873593457134,743.24
-6.906511984782116,-0.09006806450506212,-2.6700394530797738,702.41
-6.839475318654481,0.0006242960696276577,-2.77262291872697,725.07
-6.3326191613921905,-0.01643932278407946,-1.8545908817855687,749.46
-6.522529292801671,-0.006144332965638165,-2.354959626304222,718.81
-7.139939401756914,0.014190541507105374,-2.824742561904015,690.47
-6.802187733991308,-0.05959299776588604,-2.8120763168346397,689.77
-6.639903802974657,-0.025844588925551516,-1.8484618967409505,699.12
-6.720636325536552,-0.07070846909357759,-3.042038558689683,720.01
-6.790794746655814,-0.032674522410229674,-2.8451986950041674,717.55
-6.731754883304997,0.03822671745047206,-2.35950763391032,722.14
-6.673006104144795,-0.007947053809360805,-2.190204397111164,745.32
-6.717723194286493,-0.1285415912763623,-1.951599913067581,725.13
-7.611701320779534,-0.02489373177604929,-3.6668467316325897,695.22
-6.52344694490969,-0.025146119897433022,-2.8058250186806117,703.61
-7.146682631355711,-0.11343609131452348,-2.71096362399863,739.87
-7.096374373541571,-0.05838491622693588,-3.191860790740451,701.38
-7.2740893951341175,-0.027697101688799845,-3.3713024026614535,694.03
-7.165598298464332,-0.004086945331715982,-2.303757761320371,731.93
-6.725525444667612,-0.008047828311313537,-1.5163145803778786,764.13
-6.778010951578106,-0.010665118893860506,-2.9219762591884773,727.84
-6.962473366572593,9.068032273125259e-05,-1.7954192586683966,678.03
-6.9140205220894995,-0.023257997324864343,-2.864624886530158,726.3
-6.9595620884337075,0.0377653060354663,-1.610534962878979,747.37
-6.709206655607728,-0.021297967349260552,-1.7893320127599779,709.71
-6.729768006333971,-0.06931580749857354,-2.345927630869477,727.33
-6.930094280999537,0.0192889706579602,-2.0240931321201363,736.4
-7.42820509201905,0.09137400744808347,-2.9821894621732077,684.43
-6.537230681490563,-0.124308735020304,-2.079193203970169,711.6
-6.66880606263512,-0.03287492168886582,-2.6409881669531035,737.97
-6.2055943720623645,0.0016323250364862678,-2.171796655845538,722.77
-6.793825330862037,0.0039005559730958196,-2.4795256979572042,704.39
-7.149562664490463,-0.00300031552161858,-2.428275233708605,723.66
-6.257645402925387,-0.07912411044598527,-1.4434080815840398,757.06
-6.2139486839631335,0.026899067215909265,-1.3159366236653545,753.63
-7.079226996428454,0.2651654662823822,-2.88780341102898,662.39
2.4442931031077713,-0.02540299506651785,-1.2913783997911656,811.83
1.8091447230462256,0.08092393120709789,-1.7468292702676504,783.14
1.4011310064698943,0.030460985583595224,-1.4958638290889659,814.26
2.190330607096069,-0.012456734957256434,-0.9072368935532305,823.93
2.3762322865563905,-0.005014854001465007,-0.5148649642061063,806.22
2.1929288010913663,0.08462486728651755,-1.2870706436033967,769.16
0.8225874246271272,-0.06289558886510536,-1.7220583542368062,805.79
2.238954688719919,0.036819411489908,-0.5417808621009084,855.93
2.5840691368589885,0.007346049626432996,-0.9395461402398981,827.3
1.0967828459756463,0.005691673710386118,-0.9223456809838646,808.53
2.0256096217109953,0.0032758802504024138,-1.247720943784944,829.26
2.3628470292622765,0.012678457922138694,-1.1876974557831312,795.07
1.952998939242876,0.020486086266511154,0.17340573957613795,850.98
2.6040125324082215,0.020358323956390385,-0.4881283862341262,819.5
1.4017154532627192,-0.0031111249657224953,-1.8727272235253303,794.23
2.0857938629440165,-0.00891987392315509,-0.5047996166634275,806.91
1.4445992812587527,0.010049368782461007,-1.013458410430989,804.35
2.2479278059715737,-0.0015422845730849318,-0.5392889880018767,820.18
